QD1_yrborn2,QD2_gender,QD14_ethnic,QD4_adulthh,QD5_childhh,QD3_marstat,QD16_disab,QD18_urbrur,QL2_Edntt,QO1_Labfor,QO4E_grader,Q1_income,weight
1,1,10,1,0,1,0,1,5,2,3,3,0.7680969354256177
7,0,9,2,0,2,0,3,4,3,2,4,0.9095500452514
1,1,9,3,1,1,0,3,1,1,5,6,1.5916057928323613
5,1,9,1,0,1,0,2,7,1,2,2,0.6613320873252073
1,0,9,3,0,1,0,2,1,1,4,3,1.854582539433457
7,1,9,1,0,5,1,1,5,2,3,2,0.5514426256699427
2,0,9,2,1,3,-2,1,1,4,-2,-2,1.1643705739150665
6,1,9,2,0,2,0,2,1,3,5,1,0.6779002105994726
4,0,9,2,1,3,0,3,7,1,2,-2,1.2361793552106528
2,1,9,2,1,3,0,4,7,2,3,-2,1.1480962025669303
7,0,9,2,0,2,1,4,1,3,4,2,1.0450193074862704
6,1,9,2,1,2,0,4,5,3,4,-2,0.8562304634695115
6,0,9,1,0,1,0,2,5,3,3,3,0.5321428484090283
3,0,9,1,0,1,0,2,7,1,2,6,0.6491460165130688
4,0,9,2,1,2,1,3,4,4,4,-2,1.4210832594878975
5,0,9,2,0,2,0,3,1,3,4,-2,1.1406612980182742
6,1,9,1,0,5,0,4,1,2,2,3,0.6703117143058012
6,0,9,2,0,2,0,3,7,3,2,4,0.8064869654022502
2,1,9,-2,-2,1,0,1,7,-2,NA,8,0.5670802646673635
4,1,9,2,1,2,0,1,7,1,2,9,0.989878837749845
3,0,6,2,1,2,0,1,3,1,5,-2,0.8666934358344822
2,1,9,2,0,1,0,1,7,1,3,-2,0.8327150935816345
5,0,9,2,0,2,0,1,1,1,5,3,0.9089954975492885
2,1,5,2,0,1,0,1,7,1,3,3,0.8327150935816345
3,0,12,2,0,1,0,1,2,1,3,3,0.8666934358344822
6,1,9,1,0,1,1,1,0,3,6,1,0.4990482710980891
7,1,9,1,0,1,1,1,0,3,2,1,0.5323946530049959
6,1,9,1,0,4,0,1,7,2,2,-2,0.4990482710980891
1,1,7,3,0,1,0,1,1,9,NA,3,1.565081684215441
4,1,9,2,1,2,0,1,7,1,3,4,1.1680667641978002
3,0,7,2,1,2,0,1,1,1,4,3,1.0227067783850254
4,1,9,2,3,2,0,1,5,11,NA,4,1.1680667641978002
2,0,9,2,0,1,0,1,7,1,3,-2,1.12415079794679
7,1,9,1,0,2,0,1,0,3,6,1,0.5323946530049959
4,1,9,4,1,2,0,3,1,2,4,4,1.6549336574248121
3,0,12,2,2,2,0,2,7,1,3,4,1.122450835170672
5,0,9,2,0,2,0,4,6,2,4,-2,1.051634378828608
6,1,9,-2,0,-2,1,1,1,3,5,-2,0.48928282507028353
2,0,9,2,0,1,0,1,1,1,3,1,1.1021532586700615
6,0,9,1,0,-2,0,3,2,3,4,1,0.5597607988019954
6,0,9,2,0,2,1,2,8,3,4,-2,1.045814320625284
4,1,9,1,0,4,1,2,8,5,NA,2,0.9922780398102278
2,1,9,2,4,2,0,3,3,1,4,-2,1.0681043295269907
2,1,12,1,0,1,0,3,6,1,5,2,0.7456086481471947
6,1,9,2,0,2,0,3,7,3,1,-2,0.6038971688958049
7,0,9,2,0,2,1,4,0,3,6,-2,0.9557938641697824
3,0,5,2,1,2,0,1,7,1,4,4,1.1394725467127846
1,1,12,4,0,2,0,2,1,11,NA,-2,1.7437721644347064
3,0,2,3,3,2,0,1,7,1,2,6,1.470959091822622
5,0,9,2,0,2,0,2,7,-2,NA,-2,1.2990674549258288
1,1,9,-2,-2,1,0,2,4,2,4,-2,0.9999371887066135
2,1,9,2,3,3,0,3,1,11,NA,3,1.1909210942801287
5,1,9,3,0,3,1,4,7,3,3,3,1.6699237170805836
1,0,9,2,0,3,0,4,7,1,2,3,1.7219331921000185
4,0,5,2,2,2,0,1,1,1,4,3,1.042152595758593
3,1,5,1,3,1,0,1,1,1,3,-2,0.4747640874540573
2,0,9,4,0,1,0,1,4,1,4,3,1.1317289885860928
4,1,7,4,0,2,0,1,4,1,3,4,1.1759410036990237
2,1,12,2,2,2,0,1,1,11,NA,3,0.7663077224132411
3,1,12,1,2,2,0,1,1,2,5,2,0.4747640874540573
7,1,12,3,1,2,1,1,0,3,5,-2,0.7870520518857744
1,0,9,4,0,1,0,3,3,9,NA,-2,1.5325577541118713
3,0,9,2,1,3,0,3,3,1,4,3,0.8753635643776353
3,0,9,2,2,2,0,2,7,1,2,-2,0.8676018414337612
7,0,9,1,0,5,0,2,1,3,4,1,0.5167084039271247
2,1,9,2,1,2,0,3,1,11,NA,-2,0.9559183943388821
6,0,9,3,0,-2,0,3,1,3,4,-2,1.0528644248546168
6,0,9,3,0,5,0,3,1,1,4,-2,0.8335804970656142
7,1,12,2,0,2,1,2,1,3,5,-2,0.6793404943518652
6,0,9,2,0,2,0,3,1,3,5,2,2.4210170270171756
3,1,2,3,3,2,0,3,3,11,NA,2,3.3324698560336663
1,0,7,2,0,1,0,2,1,7,NA,-2,1.217760152676943
3,0,9,2,3,3,0,2,7,8,NA,2,0.8979044084394004
4,0,9,1,0,1,0,2,4,1,5,3,0.7989824543704023
3,1,2,2,3,2,0,2,7,11,NA,2,0.7848516840488777
3,0,1,2,2,2,0,2,8,1,4,-2,0.8892943283855798
3,1,9,1,2,1,1,3,0,5,NA,1,0.5344852088614515
2,0,9,2,2,3,0,3,4,1,4,-2,0.9869690692976736
4,1,9,4,0,2,0,3,1,11,NA,-2,1.1912965441072425
3,0,12,2,2,2,0,3,1,1,4,3,0.807991181320125
4,1,9,2,1,2,1,2,7,2,2,-2,0.916110496514971
3,0,3,3,2,2,0,1,7,1,5,4,1.1872461085568038
3,1,12,2,1,2,0,1,0,1,5,2,0.803899052306495
6,0,2,2,0,2,0,1,1,3,5,2,0.7539279770640683
2,0,6,4,0,1,0,1,7,2,3,2,1.3050110632892358
1,0,3,3,3,1,0,1,2,7,NA,3,1.6101725181793864
4,1,6,4,2,2,0,1,1,11,NA,4,1.3559924991582324
2,0,2,1,0,1,0,1,7,1,2,-2,0.7555822629651744
1,1,13,2,1,1,0,2,3,9,NA,3,1.0767772762937238
2,1,-3,4,0,1,-2,-2,1,4,3,-2,1.1265861142951341
6,0,9,1,0,1,1,1,1,3,2,-2,0.5070732100455805
5,0,9,1,0,1,1,1,1,3,4,1,0.6487555071210578
1,0,9,2,-2,1,0,3,1,1,3,-2,1.2318799627259165
5,0,9,2,0,1,0,3,1,4,6,-2,0.9526490983437743
4,0,9,2,-2,2,0,3,1,1,4,-2,1.1868498459398849
6,0,9,1,0,1,0,3,7,3,2,-2,0.5070732100455805
2,1,10,2,1,1,0,3,1,1,5,4,0.9007097931909597
5,1,11,1,0,5,0,3,7,3,2,-2,0.6397740408103815
6,0,7,2,0,5,1,6,0,3,4,1,0.8541930749537353
6,1,2,-2,0,-2,0,-3,8,11,NA,-2,0.508465667150654
4,1,9,2,1,1,0,6,1,11,NA,1,1.1901090153613678
6,1,9,2,0,2,1,3,1,3,5,3,0.7471883940119307
2,0,9,2,0,1,1,1,8,11,NA,-2,1.6315183547321632
4,0,9,2,2,2,0,6,7,1,2,-2,1.9394454420219853
6,1,9,3,0,2,0,4,1,3,3,-2,1.7468627288480039
3,1,9,2,0,-2,1,4,3,5,NA,-2,1.6507306552147856
2,0,9,1,0,1,0,3,1,1,5,2,0.6475564031049619
4,0,9,2,0,2,0,3,7,1,-2,-2,1.1303556473773744
6,1,9,1,0,5,0,3,1,3,6,2,0.4221312342878574
5,1,9,3,0,2,0,3,5,3,2,4,0.9295034979857902
6,0,9,2,0,2,0,1,1,5,NA,-2,0.8336702161634766
4,1,6,3,0,2,0,1,1,1,4,4,1.4994145253655062
2,0,12,3,0,3,0,1,1,1,5,3,1.4430408319170416
7,1,13,1,0,5,1,1,0,3,-2,2,0.5294086137439576
4,0,9,1,0,1,1,1,0,5,NA,2,0.9049312605947158
2,1,12,2,0,1,0,1,7,1,3,3,0.9771008292693698
3,0,12,2,0,1,0,1,1,1,3,2,1.016970727927813
2,1,7,1,0,1,0,1,7,1,3,-2,0.6654071736415016
2,1,9,1,2,1,1,2,1,11,NA,-2,0.7233010413232493
7,1,9,2,0,2,0,2,1,3,5,2,0.8456508675638267
7,0,9,1,0,5,0,3,1,3,4,3,0.658842649239786
6,0,9,1,0,4,0,3,4,3,5,1,0.6175762344211874
-2,1,9,1,0,-2,0,3,1,4,6,-2,0.9010769662090103
2,1,9,2,2,3,0,2,3,2,5,2,0.9650106178244628
4,1,9,2,2,2,0,2,1,2,5,2,1.1471433580958532
4,1,9,1,2,1,1,2,1,5,NA,1,0.7812063983641846
3,1,9,2,4,1,0,3,6,1,2,4,0.8779275003541958
7,1,9,1,0,5,0,2,1,3,6,1,0.596554182861575
2,1,7,1,2,1,0,3,4,1,3,3,0.7498016134167345
2,1,9,2,2,2,1,2,7,2,5,-2,1.1010277725856312
6,1,12,2,0,2,0,2,1,3,5,2,0.8211276353898054
5,1,9,2,0,2,0,6,7,-2,NA,3,0.9140702702149828
1,0,7,3,2,1,0,1,5,1,-2,-2,1.7456382618910855
4,0,9,3,2,-2,1,6,1,5,NA,1,1.6818282339844879
2,1,9,1,3,1,0,1,1,4,6,2,0.9822762479905336
6,1,9,2,0,2,0,1,3,3,5,3,1.0757167741165543
5,1,9,2,0,3,0,4,5,3,4,-2,0.9063418372347457
3,0,9,1,1,-2,0,4,7,1,2,4,0.6732655751545148
2,1,9,1,2,1,0,3,3,2,3,2,0.6604489363810737
2,1,9,2,3,3,0,3,3,2,4,3,0.9698200274824499
2,1,13,1,-2,1,0,3,1,11,NA,1,0.6149432559182499
5,1,9,1,2,1,0,3,1,2,3,-2,0.5867563915138084
1,0,9,3,0,1,0,2,3,1,3,-2,1.6454489045038245
2,1,9,1,2,4,0,2,3,2,3,-2,0.6149432559182499
1,0,9,2,1,-2,0,2,1,1,5,-2,1.2746403785964884
3,1,10,2,2,2,0,2,7,2,3,5,0.854094688352107
2,1,10,1,6,1,0,2,1,11,NA,2,0.6393336399469816
6,0,10,2,0,2,0,2,1,3,3,3,0.8010034080310955
3,1,10,2,4,2,0,2,5,2,3,5,0.854094688352107
2,0,10,2,6,2,0,2,5,1,5,-2,1.074043742005234
3,0,12,3,1,2,0,3,4,1,4,3,1.4408586374079435
7,0,9,1,0,5,1,1,0,3,6,1,0.6647367747047062
7,1,9,2,0,5,0,1,0,3,6,1,0.8532162131265213
2,0,6,2,0,2,0,1,7,1,4,-2,1.2268686926275545
3,1,9,2,3,1,-2,1,0,4,6,1,0.9756232383257835
7,1,9,2,0,2,0,4,5,3,3,3,0.7557406211767184
6,1,10,2,0,2,0,4,5,3,3,3,0.7084050304939823
3,1,10,1,2,3,0,4,1,1,2,4,0.5884965209053437
2,1,10,2,0,3,0,4,5,1,4,5,0.9498810893667902
6,1,9,4,0,4,0,4,7,3,2,3,0.9144887459589324
1,0,9,3,0,1,0,3,3,1,3,-2,1.7672118010729498
3,1,9,2,1,2,1,3,3,5,NA,-2,0.8823029060971241
2,0,9,1,0,1,0,3,7,1,3,-2,0.7555822629651744
5,1,9,1,0,1,0,3,1,3,3,2,0.6301762495328653
6,0,9,2,0,2,0,3,1,2,5,3,0.8274581780424116
3,1,9,2,1,2,0,3,1,1,3,4,0.8823029060971241
5,1,9,1,0,4,0,3,0,3,5,2,0.6301762495328653
6,1,9,1,0,1,0,2,1,3,5,-2,0.4586141369034263
4,0,9,1,0,1,0,2,1,1,5,-2,0.8363020385351807
2,1,9,3,0,1,0,2,5,1,5,-2,1.1656916215027315
2,1,12,2,1,2,0,2,1,11,NA,2,0.9029983281109795
5,1,10,4,0,2,0,2,1,1,5,-2,1.1563757468944083
5,1,10,3,0,2,0,2,1,1,5,5,1.1563757468944083
3,0,10,2,1,5,0,2,1,11,NA,2,0.9771214122135634
3,1,10,2,2,3,0,2,7,8,NA,-2,0.854094688352107
2,1,9,1,1,1,0,3,1,2,5,1,0.73030398699604
6,1,9,2,0,2,0,1,1,3,5,2,0.7997752675206791
2,1,9,2,5,3,0,1,1,2,5,1,1.0723969617090574
4,0,9,1,0,1,0,1,0,5,NA,1,0.9931887327769169
4,0,10,2,2,2,0,4,7,1,2,-2,1.291806168712695
6,0,10,1,0,5,0,4,1,3,1,-2,0.5519150572978272
